business_id,mpxn,timestamp,total_consumption,boiler,electric_radiator,cooler_freezer,oven,microwave,vrf_system,split_system
1,9876543210,2024-05-12 15:30:00,22.41,8.91,0.71,0.24,4.16,1.07,4.22,3.09
1,9876543210,2024-05-12 16:00:00,15.61,6.21,0.5,0.17,2.9,0.75,2.94,2.15
1,9876543210,2024-05-12 16:30:00,19.52,7.77,0.62,0.21,3.62,0.93,3.68,2.69
1,9876543210,2024-05-12 17:00:00,15.87,6.31,0.51,0.17,2.95,0.76,2.99,2.19
1,9876543210,2024-05-12 17:30:00,19.39,7.71,0.62,0.21,3.6,0.93,3.65,2.67
1,9876543210,2024-05-12 18:00:00,20.16,8.02,0.64,0.22,3.74,0.96,3.8,2.78
1,9876543210,2024-05-12 18:30:00,16.24,6.46,0.52,0.18,3.01,0.78,3.06,2.24
1,9876543210,2024-05-12 19:00:00,17.81,7.08,0.57,0.19,3.31,0.85,3.35,2.46
1,9876543210,2024-05-12 19:30:00,22.46,8.93,0.71,0.24,4.17,1.07,4.23,3.1
1,9876543210,2024-05-12 20:00:00,21.25,8.45,0.68,0.23,3.94,1.01,4.0,2.93
1,9876543210,2024-05-12 20:30:00,15.98,6.36,0.51,0.17,2.97,0.76,3.01,2.2
1,9876543210,2024-05-12 21:00:00,21.76,8.66,0.69,0.23,4.04,1.04,4.1,3.0
1,9876543210,2024-05-12 22:00:00,9.15,3.64,0.29,0.1,1.7,0.44,1.72,1.26
1,9876543210,2024-05-12 22:30:00,7.92,3.15,0.25,0.09,1.47,0.38,1.49,1.09
1,9876543210,2024-05-12 23:00:00,9.45,3.76,0.3,0.1,1.75,0.45,1.78,1.3
1,9876543210,2024-05-13 00:00:00,30.21,12.02,0.96,0.33,5.61,1.44,5.69,4.17
1,9876543210,2024-05-13 00:30:00,28.04,11.15,0.89,0.3,5.21,1.34,5.28,3.87
1,9876543210,2024-05-13 01:00:00,27.6,10.98,0.88,0.3,5.12,1.32,5.2,3.81
1,9876543210,2024-05-13 01:30:00,29.3,11.66,0.93,0.32,5.44,1.4,5.52,4.04
1,9876543210,2024-05-13 02:00:00,33.44,13.3,1.06,0.36,6.21,1.6,6.3,4.61
1,9876543210,2024-05-13 02:30:00,26.69,10.62,0.85,0.29,4.95,1.27,5.03,3.68
1,9876543210,2024-05-13 03:00:00,27.41,10.9,0.87,0.3,5.09,1.31,5.16,3.78
1,9876543210,2024-05-13 03:30:00,31.27,12.44,1.0,0.34,5.81,1.49,5.89,4.31
1,9876543210,2024-05-13 04:00:00,32.51,12.93,1.03,0.35,6.04,1.55,6.12,4.48
1,9876543210,2024-05-13 05:00:00,4.67,1.86,0.15,0.05,0.87,0.22,0.88,0.64
1,9876543210,2024-05-13 05:30:00,10.97,4.36,0.35,0.12,2.04,0.52,2.07,1.51
1,9876543210,2024-05-13 06:00:00,4.77,1.9,0.15,0.05,0.89,0.23,0.9,0.66
1,9876543210,2024-05-13 06:30:00,3.94,1.57,0.13,0.04,0.73,0.19,0.74,0.54
1,9876543210,2024-05-13 07:00:00,11.2,4.46,0.36,0.12,2.08,0.53,2.11,1.54
1,9876543210,2024-05-13 07:30:00,3.89,1.55,0.12,0.04,0.72,0.19,0.73,0.54
1,9876543210,2024-05-13 08:00:00,5.91,2.35,0.19,0.06,1.1,0.28,1.11,0.82
1,9876543210,2024-05-13 08:30:00,10.15,4.04,0.32,0.11,1.88,0.48,1.91,1.4
1,9876543210,2024-05-13 09:00:00,4.36,1.73,0.14,0.05,0.81,0.21,0.82,0.6
1,9876543210,2024-05-13 09:30:00,6.24,2.48,0.2,0.07,1.16,0.3,1.17,0.86
1,9876543210,2024-05-13 10:00:00,7.94,3.16,0.25,0.09,1.47,0.38,1.5,1.09
1,9876543210,2024-05-13 11:00:00,22.48,8.94,0.72,0.24,4.17,1.07,4.23,3.1
1,9876543210,2024-05-13 11:30:00,18.03,7.17,0.57,0.19,3.35,0.86,3.39,2.49
1,9876543210,2024-05-13 12:00:00,21.58,8.58,0.69,0.23,4.01,1.03,4.06,2.98
1,9876543210,2024-05-13 12:30:00,18.05,7.18,0.57,0.19,3.35,0.86,3.4,2.49
1,9876543210,2024-05-13 13:00:00,21.04,8.37,0.67,0.23,3.91,1.0,3.96,2.9
1,9876543210,2024-05-13 14:00:00,21.2,8.43,0.67,0.23,3.94,1.01,3.99,2.92
1,9876543210,2024-05-13 14:30:00,16.06,6.39,0.51,0.17,2.98,0.77,3.02,2.21
1,9876543210,2024-05-13 15:00:00,17.9,7.12,0.57,0.19,3.32,0.85,3.37,2.47
1,9876543210,2024-05-13 15:30:00,16.08,6.4,0.51,0.17,2.99,0.77,3.03,2.22
1,9876543210,2024-05-13 16:00:00,21.93,8.72,0.7,0.24,4.07,1.05,4.13,3.02
1,9876543210,2024-05-13 17:00:00,18.8,7.48,0.6,0.2,3.49,0.9,3.54,2.59
1,9876543210,2024-05-13 17:30:00,20.38,8.11,0.65,0.22,3.78,0.97,3.84,2.81
1,9876543210,2024-05-13 18:00:00,15.21,6.05,0.48,0.16,2.82,0.73,2.86,2.1
1,9876543210,2024-05-13 18:30:00,17.9,7.12,0.57,0.19,3.32,0.85,3.37,2.47
1,9876543210,2024-05-13 19:00:00,16.14,6.42,0.51,0.17,3.0,0.77,3.04,2.23
1,9876543210,2024-05-13 19:30:00,18.71,7.44,0.6,0.2,3.47,0.89,3.52,2.58
1,9876543210,2024-05-13 20:00:00,19.99,7.95,0.64,0.22,3.71,0.95,3.76,2.76
1,9876543210,2024-05-13 20:30:00,16.53,6.58,0.53,0.18,3.07,0.79,3.11,2.28
1,9876543210,2024-05-13 21:00:00,19.42,7.73,0.62,0.21,3.61,0.93,3.66,2.68
1,9876543210,2024-05-13 22:00:00,7.23,2.88,0.23,0.08,1.34,0.35,1.36,1.0
1,9876543210,2024-05-13 22:30:00,4.72,1.88,0.15,0.05,0.88,0.23,0.89,0.65
1,9876543210,2024-05-13 23:00:00,5.77,2.3,0.18,0.06,1.07,0.28,1.09,0.8
1,9876543210,2024-05-14 00:00:00,31.84,12.67,1.01,0.34,5.91,1.52,6.0,4.39
1,9876543210,2024-05-14 00:30:00,32.6,12.97,1.04,0.35,6.05,1.56,6.14,4.5
1,9876543210,2024-05-14 01:00:00,32.02,12.74,1.02,0.35,5.94,1.53,6.03,4.42
1,9876543210,2024-05-14 01:30:00,28.29,11.25,0.9,0.31,5.25,1.35,5.33,3.9
1,9876543210,2024-05-14 02:00:00,32.31,12.85,1.03,0.35,6.0,1.54,6.08,4.46
1,9876543210,2024-05-14 02:30:00,27.13,10.79,0.86,0.29,5.04,1.3,5.11,3.74
1,9876543210,2024-05-14 03:00:00,32.06,12.75,1.02,0.35,5.95,1.53,6.04,4.42
1,9876543210,2024-05-14 03:30:00,27.78,11.05,0.88,0.3,5.16,1.33,5.23,3.83
1,9876543210,2024-05-14 04:00:00,32.09,12.77,1.02,0.35,5.96,1.53,6.04,4.43
1,9876543210,2024-05-14 05:00:00,9.48,3.77,0.3,0.1,1.76,0.45,1.79,1.31
1,9876543210,2024-05-14 05:30:00,4.24,1.69,0.13,0.05,0.79,0.2,0.8,0.58
1,9876543210,2024-05-14 06:00:00,5.35,2.13,0.17,0.06,0.99,0.26,1.01,0.74
1,9876543210,2024-05-14 06:30:00,10.93,4.35,0.35,0.12,2.03,0.52,2.06,1.51
1,9876543210,2024-05-14 07:00:00,10.93,4.35,0.35,0.12,2.03,0.52,2.06,1.51
1,9876543210,2024-05-14 07:30:00,7.24,2.88,0.23,0.08,1.34,0.35,1.36,1.0
1,9876543210,2024-05-14 08:00:00,9.15,3.64,0.29,0.1,1.7,0.44,1.72,1.26
1,9876543210,2024-05-14 08:30:00,9.75,3.88,0.31,0.11,1.81,0.47,1.84,1.34
1,9876543210,2024-05-14 09:00:00,5.24,2.08,0.17,0.06,0.97,0.25,0.99,0.72
1,9876543210,2024-05-14 09:30:00,10.36,4.12,0.33,0.11,1.92,0.49,1.95,1.43
1,9876543210,2024-05-14 10:00:00,4.64,1.85,0.15,0.05,0.86,0.22,0.87,0.64
1,9876543210,2024-05-14 11:00:00,15.21,6.05,0.48,0.16,2.82,0.73,2.86,2.1
1,9876543210,2024-05-14 11:30:00,16.29,6.48,0.52,0.18,3.02,0.78,3.07,2.25
1,9876543210,2024-05-14 12:00:00,15.55,6.19,0.49,0.17,2.89,0.74,2.93,2.14
1,9876543210,2024-05-14 12:30:00,22.14,8.81,0.7,0.24,4.11,1.06,4.17,3.05
1,9876543210,2024-05-14 13:00:00,22.08,8.78,0.7,0.24,4.1,1.05,4.16,3.04
1,9876543210,2024-05-14 14:00:00,19.24,7.65,0.61,0.21,3.57,0.92,3.62,2.65
1,9876543210,2024-05-14 14:30:00,20.84,8.29,0.66,0.22,3.87,0.99,3.92,2.87
1,9876543210,2024-05-14 15:00:00,15.34,6.1,0.49,0.17,2.85,0.73,2.89,2.12
1,9876543210,2024-05-14 15:30:00,15.2,6.05,0.48,0.16,2.82,0.73,2.86,2.1
1,9876543210,2024-05-14 16:00:00,22.61,8.99,0.72,0.24,4.2,1.08,4.26,3.12
1,9876543210,2024-05-14 17:00:00,15.62,6.21,0.5,0.17,2.9,0.75,2.94,2.15
1,9876543210,2024-05-14 17:30:00,19.01,7.56,0.6,0.21,3.53,0.91,3.58,2.62
1,9876543210,2024-05-14 18:00:00,21.25,8.45,0.68,0.23,3.94,1.01,4.0,2.93
1,9876543210,2024-05-14 18:30:00,20.8,8.27,0.66,0.22,3.86,0.99,3.92,2.87
1,9876543210,2024-05-14 19:00:00,17.32,6.89,0.55,0.19,3.22,0.83,3.26,2.39
1,9876543210,2024-05-14 19:30:00,15.66,6.23,0.5,0.17,2.91,0.75,2.95,2.16
1,9876543210,2024-05-14 20:00:00,19.28,7.67,0.61,0.21,3.58,0.92,3.63,2.66
1,9876543210,2024-05-14 20:30:00,18.01,7.16,0.57,0.19,3.34,0.86,3.39,2.48
1,9876543210,2024-05-14 21:00:00,19.8,7.88,0.63,0.21,3.68,0.95,3.73,2.73
1,9876543210,2024-05-14 22:00:00,5.46,2.17,0.17,0.06,1.01,0.26,1.03,0.75
1,9876543210,2024-05-14 22:30:00,4.39,1.75,0.14,0.05,0.81,0.21,0.83,0.61
1,9876543210,2024-05-14 23:00:00,8.07,3.21,0.26,0.09,1.5,0.39,1.52,1.11
1,9876543210,2024-05-15 00:00:00,31.34,12.47,1.0,0.34,5.82,1.5,5.9,4.32
1,9876543210,2024-05-15 00:30:00,32.04,12.75,1.02,0.35,5.95,1.53,6.03,4.42
1,9876543210,2024-05-15 01:00:00,32.91,13.09,1.05,0.36,6.11,1.57,6.2,4.54
1,9876543210,2024-05-15 01:30:00,32.03,12.74,1.02,0.35,5.95,1.53,6.03,4.42
1,9876543210,2024-05-15 02:00:00,30.92,12.3,0.98,0.33,5.74,1.48,5.82,4.26
1,9876543210,2024-05-15 02:30:00,27.71,11.02,0.88,0.3,5.14,1.32,5.22,3.82
1,9876543210,2024-05-15 03:00:00,26.91,10.7,0.86,0.29,5.0,1.28,5.07,3.71
1,9876543210,2024-05-15 03:30:00,29.21,11.62,0.93,0.32,5.42,1.39,5.5,4.03
1,9876543210,2024-05-15 04:00:00,29.56,11.76,0.94,0.32,5.49,1.41,5.57,4.08
1,9876543210,2024-05-15 05:00:00,4.9,1.95,0.16,0.05,0.91,0.23,0.92,0.68
1,9876543210,2024-05-15 05:30:00,7.07,2.81,0.22,0.08,1.31,0.34,1.33,0.97
1,9876543210,2024-05-15 06:00:00,10.89,4.33,0.35,0.12,2.02,0.52,2.05,1.5
1,9876543210,2024-05-15 06:30:00,4.57,1.82,0.15,0.05,0.85,0.22,0.86,0.63
1,9876543210,2024-05-15 07:00:00,8.75,3.48,0.28,0.09,1.62,0.42,1.65,1.21
1,9876543210,2024-05-15 07:30:00,6.41,2.55,0.2,0.07,1.19,0.31,1.21,0.88
1,9876543210,2024-05-15 08:00:00,8.16,3.25,0.26,0.09,1.51,0.39,1.54,1.13
1,9876543210,2024-05-15 08:30:00,6.57,2.61,0.21,0.07,1.22,0.31,1.24,0.91
1,9876543210,2024-05-15 09:00:00,7.43,2.96,0.24,0.08,1.38,0.35,1.4,1.02
1,9876543210,2024-05-15 09:30:00,7.68,3.06,0.24,0.08,1.43,0.37,1.45,1.06
1,9876543210,2024-05-15 10:00:00,4.54,1.81,0.14,0.05,0.84,0.22,0.85,0.63
1,9876543210,2024-05-15 11:00:00,19.88,7.91,0.63,0.21,3.69,0.95,3.74,2.74
1,9876543210,2024-05-15 11:30:00,18.91,7.52,0.6,0.2,3.51,0.9,3.56,2.61
1,9876543210,2024-05-15 12:00:00,15.91,6.33,0.51,0.17,2.95,0.76,3.0,2.19
1,9876543210,2024-05-15 12:30:00,20.47,8.14,0.65,0.22,3.8,0.98,3.85,2.82
1,9876543210,2024-05-15 13:00:00,20.17,8.02,0.64,0.22,3.74,0.96,3.8,2.78
1,9876543210,2024-05-15 14:00:00,16.04,6.38,0.51,0.17,2.98,0.77,3.02,2.21
1,9876543210,2024-05-15 14:30:00,22.6,8.99,0.72,0.24,4.2,1.08,4.26,3.12
1,9876543210,2024-05-15 15:00:00,16.9,6.72,0.54,0.18,3.14,0.81,3.18,2.33
1,9876543210,2024-05-15 15:30:00,19.87,7.9,0.63,0.21,3.69,0.95,3.74,2.74
1,9876543210,2024-05-15 16:00:00,21.15,8.41,0.67,0.23,3.93,1.01,3.98,2.92
1,9876543210,2024-05-15 17:00:00,19.69,7.83,0.63,0.21,3.66,0.94,3.71,2.72
1,9876543210,2024-05-15 17:30:00,21.97,8.74,0.7,0.24,4.08,1.05,4.14,3.03
1,9876543210,2024-05-15 18:00:00,21.76,8.66,0.69,0.23,4.04,1.04,4.1,3.0
1,9876543210,2024-05-15 18:30:00,16.05,6.38,0.51,0.17,2.98,0.77,3.02,2.21
1,9876543210,2024-05-15 19:00:00,18.79,7.47,0.6,0.2,3.49,0.9,3.54,2.59
1,9876543210,2024-05-15 19:30:00,22.45,8.93,0.71,0.24,4.17,1.07,4.23,3.1
1,9876543210,2024-05-15 20:00:00,18.85,7.5,0.6,0.2,3.5,0.9,3.55,2.6
1,9876543210,2024-05-15 20:30:00,20.19,8.03,0.64,0.22,3.75,0.96,3.8,2.78
1,9876543210,2024-05-15 21:00:00,22.11,8.8,0.7,0.24,4.1,1.06,4.16,3.05
1,9876543210,2024-05-15 22:00:00,5.47,2.18,0.17,0.06,1.02,0.26,1.03,0.75
1,9876543210,2024-05-15 22:30:00,4.32,1.72,0.14,0.05,0.8,0.21,0.81,0.6
1,9876543210,2024-05-15 23:00:00,8.45,3.36,0.27,0.09,1.57,0.4,1.59,1.17
1,9876543210,2024-05-16 00:00:00,30.01,11.94,0.96,0.32,5.57,1.43,5.65,4.14
1,9876543210,2024-05-16 00:30:00,26.9,10.7,0.86,0.29,4.99,1.28,5.07,3.71
1,9876543210,2024-05-16 01:00:00,30.75,12.23,0.98,0.33,5.71,1.47,5.79,4.24
1,9876543210,2024-05-16 01:30:00,32.13,12.78,1.02,0.35,5.96,1.53,6.05,4.43
1,9876543210,2024-05-16 02:00:00,32.61,12.97,1.04,0.35,6.05,1.56,6.14,4.5
1,9876543210,2024-05-16 02:30:00,30.96,12.32,0.99,0.33,5.75,1.48,5.83,4.27
1,9876543210,2024-05-16 03:00:00,31.09,12.37,0.99,0.34,5.77,1.48,5.85,4.29
1,9876543210,2024-05-16 03:30:00,26.6,10.58,0.85,0.29,4.94,1.27,5.01,3.67
1,9876543210,2024-05-16 04:00:00,31.91,12.69,1.02,0.34,5.92,1.52,6.01,4.4
1,9876543210,2024-05-16 05:00:00,11.2,4.46,0.36,0.12,2.08,0.53,2.11,1.54
1,9876543210,2024-05-16 05:30:00,5.55,2.21,0.18,0.06,1.03,0.26,1.05,0.77
1,9876543210,2024-05-16 06:00:00,6.79,2.7,0.22,0.07,1.26,0.32,1.28,0.94
1,9876543210,2024-05-16 06:30:00,9.17,3.65,0.29,0.1,1.7,0.44,1.73,1.26
1,9876543210,2024-05-16 07:00:00,5.35,2.13,0.17,0.06,0.99,0.26,1.01,0.74
1,9876543210,2024-05-16 07:30:00,5.47,2.18,0.17,0.06,1.02,0.26,1.03,0.75
1,9876543210,2024-05-16 08:00:00,3.99,1.59,0.13,0.04,0.74,0.19,0.75,0.55
1,9876543210,2024-05-16 08:30:00,5.19,2.06,0.17,0.06,0.96,0.25,0.98,0.72
1,9876543210,2024-05-16 09:00:00,5.96,2.37,0.19,0.06,1.11,0.28,1.12,0.82
1,9876543210,2024-05-16 09:30:00,5.77,2.3,0.18,0.06,1.07,0.28,1.09,0.8
1,9876543210,2024-05-16 10:00:00,11.05,4.4,0.35,0.12,2.05,0.53,2.08,1.52
1,9876543210,2024-05-16 11:00:00,21.91,8.72,0.7,0.24,4.07,1.05,4.13,3.02
1,9876543210,2024-05-16 11:30:00,16.3,6.48,0.52,0.18,3.03,0.78,3.07,2.25
1,9876543210,2024-05-16 12:00:00,20.1,8.0,0.64,0.22,3.73,0.96,3.78,2.77
1,9876543210,2024-05-16 12:30:00,15.91,6.33,0.51,0.17,2.95,0.76,3.0,2.19
1,9876543210,2024-05-16 13:00:00,17.86,7.1,0.57,0.19,3.32,0.85,3.36,2.46
1,9876543210,2024-05-16 14:00:00,16.44,6.54,0.52,0.18,3.05,0.78,3.1,2.27
1,9876543210,2024-05-16 14:30:00,15.12,6.01,0.48,0.16,2.81,0.72,2.85,2.09
1,9876543210,2024-05-16 15:00:00,18.7,7.44,0.6,0.2,3.47,0.89,3.52,2.58
1,9876543210,2024-05-16 15:30:00,18.78,7.47,0.6,0.2,3.49,0.9,3.54,2.59
1,9876543210,2024-05-16 16:00:00,15.81,6.29,0.5,0.17,2.93,0.75,2.98,2.18
1,9876543210,2024-05-16 17:00:00,15.98,6.36,0.51,0.17,2.97,0.76,3.01,2.2
1,9876543210,2024-05-16 17:30:00,17.68,7.03,0.56,0.19,3.28,0.84,3.33,2.44
1,9876543210,2024-05-16 18:00:00,22.19,8.83,0.71,0.24,4.12,1.06,4.18,3.06
1,9876543210,2024-05-16 18:30:00,19.74,7.85,0.63,0.21,3.66,0.94,3.72,2.72
1,9876543210,2024-05-16 19:00:00,22.44,8.93,0.71,0.24,4.17,1.07,4.23,3.09
1,9876543210,2024-05-16 19:30:00,15.15,6.03,0.48,0.16,2.81,0.72,2.85,2.09
1,9876543210,2024-05-16 20:00:00,20.06,7.98,0.64,0.22,3.72,0.96,3.78,2.77
1,9876543210,2024-05-16 20:30:00,19.46,7.74,0.62,0.21,3.61,0.93,3.66,2.68
1,9876543210,2024-05-16 21:00:00,16.25,6.46,0.52,0.18,3.02,0.78,3.06,2.24
1,9876543210,2024-05-16 22:00:00,8.7,3.46,0.28,0.09,1.62,0.42,1.64,1.2
1,9876543210,2024-05-16 22:30:00,10.15,4.04,0.32,0.11,1.88,0.48,1.91,1.4
1,9876543210,2024-05-16 23:00:00,9.99,3.97,0.32,0.11,1.85,0.48,1.88,1.38
1,9876543210,2024-05-17 00:00:00,28.89,11.49,0.92,0.31,5.36,1.38,5.44,3.98
1,9876543210,2024-05-17 00:30:00,28.56,11.36,0.91,0.31,5.3,1.36,5.38,3.94
1,9876543210,2024-05-17 01:00:00,30.03,11.95,0.96,0.32,5.57,1.43,5.65,4.14
1,9876543210,2024-05-17 01:30:00,33.2,13.21,1.06,0.36,6.16,1.58,6.25,4.58
1,9876543210,2024-05-17 02:00:00,26.99,10.74,0.86,0.29,5.01,1.29,5.08,3.72
1,9876543210,2024-05-17 02:30:00,26.9,10.7,0.86,0.29,4.99,1.28,5.07,3.71
1,9876543210,2024-05-17 03:00:00,29.42,11.7,0.94,0.32,5.46,1.4,5.54,4.06
1,9876543210,2024-05-17 03:30:00,32.4,12.89,1.03,0.35,6.01,1.55,6.1,4.47
1,9876543210,2024-05-17 04:00:00,30.26,12.04,0.96,0.33,5.62,1.44,5.7,4.17
1,9876543210,2024-05-17 05:00:00,6.76,2.69,0.22,0.07,1.25,0.32,1.27,0.93
1,9876543210,2024-05-17 05:30:00,4.97,1.98,0.16,0.05,0.92,0.24,0.94,0.69
1,9876543210,2024-05-17 06:00:00,6.81,2.71,0.22,0.07,1.26,0.33,1.28,0.94
1,9876543210,2024-05-17 06:30:00,5.02,2.0,0.16,0.05,0.93,0.24,0.95,0.69
1,9876543210,2024-05-17 07:00:00,6.47,2.57,0.21,0.07,1.2,0.31,1.22,0.89
1,9876543210,2024-05-17 07:30:00,4.14,1.65,0.13,0.04,0.77,0.2,0.78,0.57
1,9876543210,2024-05-17 08:00:00,5.6,2.23,0.18,0.06,1.04,0.27,1.05,0.77
1,9876543210,2024-05-17 08:30:00,9.84,3.91,0.31,0.11,1.83,0.47,1.85,1.36
1,9876543210,2024-05-17 09:00:00,4.05,1.61,0.13,0.04,0.75,0.19,0.76,0.56
1,9876543210,2024-05-17 09:30:00,5.71,2.27,0.18,0.06,1.06,0.27,1.08,0.79
1,9876543210,2024-05-17 10:00:00,6.12,2.43,0.19,0.07,1.14,0.29,1.15,0.84
1,9876543210,2024-05-17 11:00:00,21.58,8.58,0.69,0.23,4.01,1.03,4.06,2.98
1,9876543210,2024-05-17 11:30:00,21.69,8.63,0.69,0.23,4.03,1.04,4.08,2.99
1,9876543210,2024-05-17 12:00:00,17.39,6.92,0.55,0.19,3.23,0.83,3.27,2.4
1,9876543210,2024-05-17 12:30:00,20.21,8.04,0.64,0.22,3.75,0.96,3.81,2.79
1,9876543210,2024-05-17 13:00:00,19.9,7.92,0.63,0.21,3.69,0.95,3.75,2.74
1,9876543210,2024-05-17 14:00:00,22.43,8.92,0.71,0.24,4.16,1.07,4.22,3.09
1,9876543210,2024-05-17 14:30:00,22.04,8.77,0.7,0.24,4.09,1.05,4.15,3.04
1,9876543210,2024-05-17 15:00:00,16.46,6.55,0.52,0.18,3.06,0.79,3.1,2.27
1,9876543210,2024-05-17 15:30:00,16.28,6.48,0.52,0.18,3.02,0.78,3.07,2.25
1,9876543210,2024-05-17 16:00:00,19.97,7.94,0.64,0.22,3.71,0.95,3.76,2.75
1,9876543210,2024-05-17 17:00:00,17.35,6.9,0.55,0.19,3.22,0.83,3.27,2.39
1,9876543210,2024-05-17 17:30:00,22.56,8.97,0.72,0.24,4.19,1.08,4.25,3.11
1,9876543210,2024-05-17 18:00:00,21.81,8.68,0.69,0.24,4.05,1.04,4.11,3.01
1,9876543210,2024-05-17 18:30:00,19.87,7.9,0.63,0.21,3.69,0.95,3.74,2.74
1,9876543210,2024-05-17 19:00:00,21.89,8.71,0.7,0.24,4.06,1.04,4.12,3.02
1,9876543210,2024-05-17 19:30:00,18.21,7.24,0.58,0.2,3.38,0.87,3.43,2.51
1,9876543210,2024-05-17 20:00:00,18.04,7.18,0.57,0.19,3.35,0.86,3.4,2.49
1,9876543210,2024-05-17 20:30:00,15.32,6.09,0.49,0.17,2.84,0.73,2.88,2.11
1,9876543210,2024-05-17 21:00:00,16.36,6.51,0.52,0.18,3.04,0.78,3.08,2.26
1,9876543210,2024-05-17 22:00:00,7.55,3.0,0.24,0.08,1.4,0.36,1.42,1.04
1,9876543210,2024-05-17 22:30:00,5.12,2.04,0.16,0.06,0.95,0.24,0.96,0.71
1,9876543210,2024-05-17 23:00:00,7.55,3.0,0.24,0.08,1.4,0.36,1.42,1.04
1,9876543210,2024-05-18 00:00:00,33.63,13.38,1.07,0.36,6.24,1.61,6.33,4.64
1,9876543210,2024-05-18 00:30:00,26.62,10.59,0.85,0.29,4.94,1.27,5.01,3.67
1,9876543210,2024-05-18 01:00:00,31.16,12.4,0.99,0.34,5.78,1.49,5.87,4.3
1,9876543210,2024-05-18 01:30:00,29.97,11.92,0.95,0.32,5.56,1.43,5.64,4.13
1,9876543210,2024-05-18 02:00:00,30.69,12.21,0.98,0.33,5.7,1.47,5.78,4.23
1,9876543210,2024-05-18 02:30:00,29.12,11.58,0.93,0.31,5.41,1.39,5.48,4.02
1,9876543210,2024-05-18 03:00:00,31.49,12.53,1.0,0.34,5.85,1.5,5.93,4.34
1,9876543210,2024-05-18 03:30:00,28.55,11.36,0.91,0.31,5.3,1.36,5.38,3.94
1,9876543210,2024-05-18 04:00:00,27.42,10.91,0.87,0.3,5.09,1.31,5.16,3.78
1,9876543210,2024-05-18 05:00:00,10.38,4.13,0.33,0.11,1.93,0.5,1.95,1.43
1,9876543210,2024-05-18 05:30:00,7.4,2.94,0.24,0.08,1.37,0.35,1.39,1.02
1,9876543210,2024-05-18 06:00:00,8.77,3.49,0.28,0.09,1.63,0.42,1.65,1.21
1,9876543210,2024-05-18 06:30:00,6.92,2.75,0.22,0.07,1.28,0.33,1.3,0.95
1,9876543210,2024-05-18 07:00:00,7.69,3.06,0.24,0.08,1.43,0.37,1.45,1.06
1,9876543210,2024-05-18 07:30:00,7.95,3.16,0.25,0.09,1.48,0.38,1.5,1.1
1,9876543210,2024-05-18 08:00:00,4.52,1.8,0.14,0.05,0.84,0.22,0.85,0.62
1,9876543210,2024-05-18 08:30:00,11.15,4.44,0.35,0.12,2.07,0.53,2.1,1.54
1,9876543210,2024-05-18 09:00:00,4.95,1.97,0.16,0.05,0.92,0.24,0.93,0.68
1,9876543210,2024-05-18 09:30:00,9.78,3.89,0.31,0.11,1.82,0.47,1.84,1.35
1,9876543210,2024-05-18 10:00:00,4.18,1.66,0.13,0.05,0.78,0.2,0.79,0.58
1,9876543210,2024-05-18 11:00:00,21.66,8.62,0.69,0.23,4.02,1.03,4.08,2.99
1,9876543210,2024-05-18 11:30:00,21.57,8.58,0.69,0.23,4.0,1.03,4.06,2.97
1,9876543210,2024-05-18 12:00:00,17.41,6.93,0.55,0.19,3.23,0.83,3.28,2.4
1,9876543210,2024-05-18 12:30:00,20.32,8.08,0.65,0.22,3.77,0.97,3.83,2.8
1,9876543210,2024-05-18 13:00:00,22.22,8.84,0.71,0.24,4.12,1.06,4.18,3.06
1,9876543210,2024-05-18 13:30:00,19.69,7.83,0.63,0.21,3.66,0.94,3.71,2.72
1,9876543210,2024-05-18 14:00:00,15.21,6.05,0.48,0.16,2.82,0.73,2.86,2.1
1,9876543210,2024-05-18 14:30:00,17.9,7.12,0.57,0.19,3.32,0.85,3.37,2.47
1,9876543210,2024-05-18 15:00:00,19.56,7.78,0.62,0.21,3.63,0.93,3.68,2.7
1,9876543210,2024-05-18 15:30:00,21.78,8.66,0.69,0.24,4.04,1.04,4.1,3.0
1,9876543210,2024-05-18 16:00:00,16.87,6.71,0.54,0.18,3.13,0.81,3.18,2.33
1,9876543210,2024-05-18 16:30:00,19.79,7.87,0.63,0.21,3.67,0.94,3.73,2.73
1,9876543210,2024-05-18 17:00:00,21.5,8.55,0.68,0.23,3.99,1.03,4.05,2.96
1,9876543210,2024-05-18 17:30:00,15.16,6.03,0.48,0.16,2.81,0.72,2.85,2.09
1,9876543210,2024-05-18 18:00:00,21.65,8.61,0.69,0.23,4.02,1.03,4.08,2.99
1,9876543210,2024-05-18 18:30:00,19.84,7.89,0.63,0.21,3.68,0.95,3.74,2.74
1,9876543210,2024-05-18 19:00:00,16.59,6.6,0.53,0.18,3.08,0.79,3.12,2.29
1,9876543210,2024-05-18 19:30:00,18.28,7.27,0.58,0.2,3.39,0.87,3.44,2.52
1,9876543210,2024-05-18 20:00:00,16.99,6.76,0.54,0.18,3.15,0.81,3.2,2.34
1,9876543210,2024-05-18 20:30:00,22.53,8.96,0.72,0.24,4.18,1.08,4.24,3.11
1,9876543210,2024-05-18 21:00:00,20.71,8.24,0.66,0.22,3.84,0.99,3.9,2.86
1,9876543210,2024-05-18 22:00:00,6.41,2.55,0.2,0.07,1.19,0.31,1.21,0.88
1,9876543210,2024-05-18 22:30:00,6.05,2.41,0.19,0.07,1.12,0.29,1.14,0.83
